Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:18:00,                4620,     4.18249,     3.97407,     2.95461,     2.95469
01/01/2022 01:19:00,                4680,     4.21447,     4.00492,     2.97557,     2.97565
01/01/2022 01:20:00,                4740,     4.24657,     4.03588,     2.99660,     2.99668
01/01/2022 01:21:00,                4800,     4.27879,     4.06697,     3.01770,     3.01777
01/01/2022 01:22:00,                4860,     4.31111,     4.09816,     3.03886,     3.03894
01/01/2022 01:23:00,                4920,     4.34355,     4.12947,     3.06009,     3.06017
01/01/2022 01:24:00,                4980,     4.37610,     4.16090,     3.08139,     3.08147
01/01/2022 01:25:00,                5040,     4.40876,     4.19244,     3.10275,     3.10283
01/01/2022 01:26:00,                5100,     4.44154,     4.22409,     3.12418,     3.12426
01/01/2022 01:27:00,                5160,     4.47442,     4.25585,     3.14567,     3.14575
01/01/2022 01:28:00,                5220,     4.50741,     4.28772,     3.16723,     3.16730
01/01/2022 01:29:00,                5280,     4.54060,     4.31980,     3.18896,     3.18904
01/01/2022 01:30:00,                5340,     4.57454,     4.35263,     3.21137,     3.21145
01/01/2022 01:31:00,                5400,     4.60861,     4.38559,     3.23387,     3.23395
01/01/2022 01:32:00,                5460,     4.64281,     4.41869,     3.25646,     3.25654
01/01/2022 01:33:00,                5520,     4.67714,     4.45191,     3.27913,     3.27921
01/01/2022 01:34:00,                5580,     4.71159,     4.48527,     3.30188,     3.30196
01/01/2022 01:35:00,                5640,     4.74618,     4.51877,     3.32472,     3.32480
01/01/2022 01:36:00,                5700,     4.78090,     4.55239,     3.34765,     3.34773
01/01/2022 01:37:00,                5760,     4.81575,     4.58615,     3.37066,     3.37073
01/01/2022 01:38:00,                5820,     4.85072,     4.62003,     3.39375,     3.39383
01/01/2022 01:39:00,                5880,     4.88582,     4.65405,     3.41692,     3.41700
01/01/2022 01:40:00,                5940,     4.92105,     4.68820,     3.44018,     3.44025
01/01/2022 01:41:00,                6000,     4.95640,     4.72247,     3.46351,     3.46359
01/01/2022 01:42:00,                6060,     4.99188,     4.75688,     3.48693,     3.48701
01/01/2022 01:43:00,                6120,     5.02749,     4.79141,     3.51043,     3.51051
01/01/2022 01:44:00,                6180,     5.06322,     4.82607,     3.53401,     3.53409
01/01/2022 01:45:00,                6240,     5.09907,     4.86086,     3.55767,     3.55774
01/01/2022 01:46:00,                6300,     5.13505,     4.89578,     3.58140,     3.58148
01/01/2022 01:47:00,                6360,     5.17115,     4.93082,     3.60522,     3.60530
01/01/2022 01:48:00,                6420,     5.20738,     4.96599,     3.62911,     3.62919
01/01/2022 01:49:00,                6480,     5.24372,     5.00128,     3.65309,     3.65316
01/01/2022 01:50:00,                6540,     5.28019,     5.03670,     3.67714,     3.67721
01/01/2022 01:51:00,                6600,     5.31678,     5.07224,     3.70126,     3.70134
01/01/2022 01:52:00,                6660,     5.35349,     5.10791,     3.72546,     3.72554
01/01/2022 01:53:00,                6720,     5.39033,     5.14371,     3.74975,     3.74983
01/01/2022 01:54:00,                6780,     5.42732,     5.17967,     3.77415,     3.77422
01/01/2022 01:55:00,                6840,     5.46443,     5.21575,     3.79862,     3.79869
01/01/2022 01:56:00,                6900,     5.50166,     5.25195,     3.82316,     3.82324
01/01/2022 01:57:00,                6960,     5.53901,     5.28827,     3.84778,     3.84786
01/01/2022 01:58:00,                7020,     5.57648,     5.32472,     3.87248,     3.87255
01/01/2022 01:59:00,                7080,     5.61407,     5.36129,     3.89725,     3.89732
01/01/2022 02:00:00,                7140,     5.65177,     5.39797,     3.92209,     3.92216
01/01/2022 02:01:00,                7200,     5.68959,     5.43478,     3.94700,     3.94707
01/01/2022 02:02:00,                7260,     5.72753,     5.47171,     3.97199,     3.97206
01/01/2022 02:03:00,                7320,     5.76558,     5.50876,     3.99704,     3.99712
01/01/2022 02:04:00,                7380,     5.80375,     5.54593,     4.02217,     4.02225
01/01/2022 02:05:00,                7440,     5.84203,     5.58322,     4.04737,     4.04745
01/01/2022 02:06:00,                7500,     5.88043,     5.62062,     4.07264,     4.07271
01/01/2022 02:07:00,                7560,     5.91894,     5.65814,     4.09798,     4.09805
01/01/2022 02:08:00,                7620,     5.95756,     5.69578,     4.12339,     4.12346
01/01/2022 02:09:00,                7680,     5.99630,     5.73354,     4.14887,     4.14894
01/01/2022 02:10:00,                7740,     6.03515,     5.77141,     4.17442,     4.17449
01/01/2022 02:11:00,                7800,     6.07412,     5.80940,     4.20004,     4.20011
01/01/2022 02:12:00,                7860,     6.11319,     5.84751,     4.22572,     4.22579
01/01/2022 02:13:00,                7920,     6.15238,     5.88573,     4.25148,     4.25155
01/01/2022 02:14:00,                7980,     6.19168,     5.92407,     4.27730,     4.27737
01/01/2022 02:15:00,                8040,     6.23109,     5.96252,     4.30318,     4.30325
01/01/2022 02:16:00,                8100,     6.27061,     6.00109,     4.32914,     4.32921
01/01/2022 02:17:00,                8160,     6.33319,     6.06269,     4.38907,     4.38962
