Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:18:00,                4620,     4.81701,     4.81698,     4.81401,     4.81409
01/01/2022 01:19:00,                4680,     4.84036,     4.84033,     4.83738,     4.83746
01/01/2022 01:20:00,                4740,     4.86371,     4.86368,     4.86074,     4.86082
01/01/2022 01:21:00,                4800,     4.88706,     4.88703,     4.88411,     4.88419
01/01/2022 01:22:00,                4860,     4.91041,     4.91038,     4.90747,     4.90755
01/01/2022 01:23:00,                4920,     4.93376,     4.93373,     4.93084,     4.93091
01/01/2022 01:24:00,                4980,     4.95711,     4.95708,     4.95420,     4.95428
01/01/2022 01:25:00,                5040,     4.98046,     4.98043,     4.97756,     4.97764
01/01/2022 01:26:00,                5100,     5.00381,     5.00378,     5.00093,     5.00101
01/01/2022 01:27:00,                5160,     5.02716,     5.02713,     5.02429,     5.02437
01/01/2022 01:28:00,                5220,     5.05051,     5.05048,     5.04766,     5.04774
01/01/2022 01:29:00,                5280,     5.07384,     5.07381,     5.07090,     5.07097
01/01/2022 01:30:00,                5340,     5.09718,     5.09715,     5.09423,     5.09431
01/01/2022 01:31:00,                5400,     5.12053,     5.12050,     5.11759,     5.11767
01/01/2022 01:32:00,                5460,     5.14388,     5.14384,     5.14095,     5.14103
01/01/2022 01:33:00,                5520,     5.16722,     5.16719,     5.16431,     5.16439
01/01/2022 01:34:00,                5580,     5.19057,     5.19054,     5.18767,     5.18775
01/01/2022 01:35:00,                5640,     5.21392,     5.21389,     5.21103,     5.21110
01/01/2022 01:36:00,                5700,     5.23727,     5.23723,     5.23439,     5.23446
01/01/2022 01:37:00,                5760,     5.26061,     5.26058,     5.25774,     5.25782
01/01/2022 01:38:00,                5820,     5.28396,     5.28393,     5.28110,     5.28118
01/01/2022 01:39:00,                5880,     5.30731,     5.30728,     5.30446,     5.30454
01/01/2022 01:40:00,                5940,     5.33066,     5.33062,     5.32782,     5.32790
01/01/2022 01:41:00,                6000,     5.35400,     5.35397,     5.35118,     5.35125
01/01/2022 01:42:00,                6060,     5.37735,     5.37732,     5.37454,     5.37461
01/01/2022 01:43:00,                6120,     5.40070,     5.40067,     5.39790,     5.39797
01/01/2022 01:44:00,                6180,     5.42404,     5.42401,     5.42126,     5.42133
01/01/2022 01:45:00,                6240,     5.44739,     5.44736,     5.44462,     5.44469
01/01/2022 01:46:00,                6300,     5.47074,     5.47071,     5.46798,     5.46805
01/01/2022 01:47:00,                6360,     5.49409,     5.49406,     5.49133,     5.49141
