Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:18:00,                4620,     8.06859,     7.96434,     1.42967,     1.42971
01/01/2022 01:19:00,                4680,     8.09506,     7.99025,     1.44086,     1.44090
01/01/2022 01:20:00,                4740,     8.12162,     8.01624,     1.45209,     1.45213
01/01/2022 01:21:00,                4800,     8.14828,     8.04233,     1.46335,     1.46339
01/01/2022 01:22:00,                4860,     8.17503,     8.06851,     1.47464,     1.47468
01/01/2022 01:23:00,                4920,     8.20186,     8.09478,     1.48597,     1.48601
01/01/2022 01:24:00,                4980,     8.22879,     8.12114,     1.49733,     1.49737
01/01/2022 01:25:00,                5040,     8.25580,     8.14759,     1.50872,     1.50876
01/01/2022 01:26:00,                5100,     8.28290,     8.17413,     1.52015,     1.52019
01/01/2022 01:27:00,                5160,     8.31008,     8.20076,     1.53161,     1.53165
01/01/2022 01:28:00,                5220,     8.33735,     8.22747,     1.54310,     1.54314
01/01/2022 01:29:00,                5280,     8.36482,     8.25438,     1.55459,     1.55463
01/01/2022 01:30:00,                5340,     8.39300,     8.28200,     1.56622,     1.56626
01/01/2022 01:31:00,                5400,     8.42128,     8.30973,     1.57788,     1.57793
01/01/2022 01:32:00,                5460,     8.44967,     8.33757,     1.58959,     1.58964
01/01/2022 01:33:00,                5520,     8.47817,     8.36552,     1.60135,     1.60139
01/01/2022 01:34:00,                5580,     8.50678,     8.39358,     1.61314,     1.61318
01/01/2022 01:35:00,                5640,     8.53549,     8.42174,     1.62498,     1.62502
01/01/2022 01:36:00,                5700,     8.56431,     8.45002,     1.63686,     1.63690
01/01/2022 01:37:00,                5760,     8.59324,     8.47840,     1.64878,     1.64882
01/01/2022 01:38:00,                5820,     8.62227,     8.50689,     1.66074,     1.66078
01/01/2022 01:39:00,                5880,     8.65141,     8.53548,     1.67275,     1.67279
01/01/2022 01:40:00,                5940,     8.68065,     8.56419,     1.68479,     1.68483
01/01/2022 01:41:00,                6000,     8.71000,     8.59299,     1.69688,     1.69692
01/01/2022 01:42:00,                6060,     8.73945,     8.62190,     1.70901,     1.70905
01/01/2022 01:43:00,                6120,     8.76900,     8.65092,     1.72117,     1.72121
01/01/2022 01:44:00,                6180,     8.79865,     8.68004,     1.73338,     1.73342
01/01/2022 01:45:00,                6240,     8.82841,     8.70926,     1.74563,     1.74567
01/01/2022 01:46:00,                6300,     8.85827,     8.73859,     1.75791,     1.75795
01/01/2022 01:47:00,                6360,     8.88823,     8.76802,     1.77024,     1.77028
01/01/2022 01:48:00,                6420,     8.91828,     8.79755,     1.78260,     1.78264
01/01/2022 01:49:00,                6480,     8.94844,     8.82718,     1.79501,     1.79505
01/01/2022 01:50:00,                6540,     8.97870,     8.85692,     1.80745,     1.80749
01/01/2022 01:51:00,                6600,     9.00906,     8.88675,     1.81993,     1.81997
01/01/2022 01:52:00,                6660,     9.03952,     8.91669,     1.83245,     1.83249
01/01/2022 01:53:00,                6720,     9.07008,     8.94673,     1.84501,     1.84505
01/01/2022 01:54:00,                6780,     9.10077,     8.97691,     1.85762,     1.85766
01/01/2022 01:55:00,                6840,     9.13156,     9.00718,     1.87028,     1.87032
01/01/2022 01:56:00,                6900,     9.16245,     9.03755,     1.88297,     1.88301
01/01/2022 01:57:00,                6960,     9.19344,     9.06803,     1.89569,     1.89573
