Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 00:01:00,                   0,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:02:00,                  60,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:03:00,                 120,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:04:00,                 180,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:05:00,                 240,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:06:00,                 300,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:07:00,                 360,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:08:00,                 420,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:09:00,                 480,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:10:00,                 540,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:11:00,                 600,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:12:00,                 660,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:13:00,                 720,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:14:00,                 780,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:15:00,                 840,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:16:00,                 900,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:17:00,                 960,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:18:00,                1020,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:19:00,                1080,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:20:00,                1140,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:21:00,                1200,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:22:00,                1260,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:23:00,                1320,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:24:00,                1380,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:25:00,                1440,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:26:00,                1500,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:27:00,                1560,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:28:00,                1620,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:29:00,                1680,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:30:00,                1740,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:31:00,                1800,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:32:00,                1860,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:33:00,                1920,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:34:00,                1980,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:35:00,                2040,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:36:00,                2100,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:37:00,                2160,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:38:00,                2220,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:39:00,                2280,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:40:00,                2340,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:41:00,                2400,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:42:00,                2460,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:43:00,                2520,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:44:00,                2580,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:45:00,                2640,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:46:00,                2700,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:47:00,                2760,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:48:00,                2820,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:49:00,                2880,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:50:00,                2940,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:51:00,                3000,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:52:00,                3060,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:53:00,                3120,     0.00000,     0.00000,     0.00000,     0.00000
01/01/2022 00:54:00,                3180,     0.00000,     0.00000,     0.00000,     0.00000
