Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 02:30:00,                8940,     8.23097,     8.22887,     8.19022,     8.19562
01/01/2022 02:31:00,                9000,     8.26067,     8.25856,     8.21990,     8.22529
01/01/2022 02:32:00,                9060,     8.29036,     8.28826,     8.24957,     8.25496
01/01/2022 02:33:00,                9120,     8.32005,     8.31795,     8.27924,     8.28462
01/01/2022 02:34:00,                9180,     8.34975,     8.34765,     8.30892,     8.31429
01/01/2022 02:35:00,                9240,     8.37944,     8.37735,     8.33859,     8.34395
01/01/2022 02:36:00,                9300,     8.40913,     8.40704,     8.36826,     8.37361
01/01/2022 02:37:00,                9360,     8.43882,     8.43674,     8.39793,     8.40327
01/01/2022 02:38:00,                9420,     8.46852,     8.46643,     8.42760,     8.43293
01/01/2022 02:39:00,                9480,     8.49821,     8.49613,     8.45727,     8.46259
01/01/2022 02:40:00,                9540,     8.52790,     8.52582,     8.48694,     8.49226
01/01/2022 02:41:00,                9600,     8.55759,     8.55552,     8.51662,     8.52192
01/01/2022 02:42:00,                9660,     8.58728,     8.58541,     8.54692,     8.55220
01/01/2022 02:43:00,                9720,     8.61710,     8.61615,     8.58003,     8.58523
01/01/2022 02:44:00,                9780,     8.64745,     8.64544,     8.60829,     8.61340
01/01/2022 02:45:00,                9840,     8.67681,     8.67481,     8.63693,     8.64203
01/01/2022 02:46:00,                9900,     8.70631,     8.70450,     8.66659,     8.67170
01/01/2022 02:47:00,                9960,     8.73602,     8.73511,     8.69927,     8.70434
01/01/2022 02:48:00,               10020,     8.76630,     8.76433,     8.72732,     8.73231
01/01/2022 02:49:00,               10080,     8.79563,     8.79385,     8.75645,     8.76145
01/01/2022 02:50:00,               10140,     8.82523,     8.82435,     8.78877,     8.79374
01/01/2022 02:51:00,               10200,     8.85546,     8.85351,     8.81663,     8.82154
01/01/2022 02:52:00,               10260,     8.88493,     8.88299,     8.84565,     8.85059
01/01/2022 02:53:00,               10320,     8.91535,     8.91347,     8.87789,     8.88282
01/01/2022 02:54:00,               10380,     8.94453,     8.94280,     8.90633,     8.91120
01/01/2022 02:55:00,               10440,     8.97396,     8.97310,     8.93801,     8.94285
01/01/2022 02:56:00,               10500,     9.00406,     9.00234,     8.96614,     8.97092
01/01/2022 02:57:00,               10560,     9.03342,     9.03258,     8.99762,     9.00240
01/01/2022 02:58:00,               10620,     9.06366,     9.06178,     9.02565,     9.03039
01/01/2022 02:59:00,               10680,     9.09382,     9.09200,     9.05707,     9.06181
01/01/2022 03:00:00,               10740,     9.15281,     9.15175,     9.12573,     9.12899
