Time,Seconds,fm_ds,fm_us,gravity_ds,gravity_us,Node3,Node3.1
01/01/2022 01:00:00,                3540,     2.59098,     3.62811,     2.59090,     3.44056,     0.87877,     0.87878
01/01/2022 01:01:00,                3600,     2.61016,     3.65748,     2.61008,     3.46875,     0.88050,     0.88050
01/01/2022 01:02:00,                3660,     2.62981,     3.68737,     2.62973,     3.49747,     0.88192,     0.88193
01/01/2022 01:03:00,                3720,     2.64953,     3.71739,     2.64945,     3.52632,     0.88335,     0.88335
01/01/2022 01:04:00,                3780,     2.66933,     3.74754,     2.66925,     3.55529,     0.88477,     0.88478
01/01/2022 01:05:00,                3840,     2.68921,     3.77780,     2.68913,     3.58439,     0.88620,     0.88620
01/01/2022 01:06:00,                3900,     2.70917,     3.80820,     2.70909,     3.61362,     0.88762,     0.88763
01/01/2022 01:07:00,                3960,     2.72921,     3.83871,     2.72913,     3.64297,     0.88905,     0.88905
01/01/2022 01:08:00,                4020,     2.74932,     3.86935,     2.74924,     3.67245,     0.89047,     0.89048
01/01/2022 01:09:00,                4080,     2.76951,     3.90012,     2.76943,     3.70205,     0.89190,     0.89190
01/01/2022 01:10:00,                4140,     2.78978,     3.93100,     2.78970,     3.73177,     0.89332,     0.89333
01/01/2022 01:11:00,                4200,     2.81012,     3.96200,     2.81004,     3.76162,     0.89475,     0.89475
01/01/2022 01:12:00,                4260,     2.83054,     3.99313,     2.83046,     3.79159,     0.89617,     0.89618
01/01/2022 01:13:00,                4320,     2.85103,     4.02437,     2.85095,     3.82168,     0.89760,     0.89760
01/01/2022 01:14:00,                4380,     2.87159,     4.05574,     2.87152,     3.85190,     0.89902,     0.89903
01/01/2022 01:15:00,                4440,     2.89224,     4.08722,     2.89216,     3.88224,     0.90045,     0.90045
01/01/2022 01:16:00,                4500,     2.91298,     4.11886,     2.91291,     3.91273,     0.90187,     0.90187
01/01/2022 01:17:00,                4560,     2.93380,     4.15061,     2.93372,     3.94334,     0.90329,     0.90330
01/01/2022 01:18:00,                4620,     2.95469,     4.18249,     2.95461,     3.97407,     0.90472,     0.90472
01/01/2022 01:19:00,                4680,     2.97565,     4.21447,     2.97557,     4.00492,     0.90614,     0.90615
01/01/2022 01:20:00,                4740,     2.99668,     4.24657,     2.99660,     4.03588,     0.90757,     0.90757
01/01/2022 01:21:00,                4800,     3.01777,     4.27879,     3.01770,     4.06697,     0.90900,     0.90900
01/01/2022 01:22:00,                4860,     3.03894,     4.31111,     3.03886,     4.09816,     0.91042,     0.91042
01/01/2022 01:23:00,                4920,     3.06017,     4.34355,     3.06009,     4.12947,     0.91185,     0.91185
01/01/2022 01:24:00,                4980,     3.08147,     4.37610,     3.08139,     4.16090,     0.91327,     0.91328
01/01/2022 01:25:00,                5040,     3.10283,     4.40876,     3.10275,     4.19244,     0.91470,     0.91470
01/01/2022 01:26:00,                5100,     3.12426,     4.44154,     3.12418,     4.22409,     0.91612,     0.91613
01/01/2022 01:27:00,                5160,     3.14575,     4.47442,     3.14567,     4.25585,     0.91755,     0.91755
01/01/2022 01:28:00,                5220,     3.16730,     4.50741,     3.16723,     4.28772,     0.91897,     0.91898
01/01/2022 01:29:00,                5280,     3.18904,     4.54060,     3.18896,     4.31980,     0.92023,     0.92023
01/01/2022 01:30:00,                5340,     3.21145,     4.57454,     3.21137,     4.35263,     0.92106,     0.92106
01/01/2022 01:31:00,                5400,     3.23395,     4.60861,     3.23387,     4.38559,     0.92190,     0.92190
01/01/2022 01:32:00,                5460,     3.25654,     4.64281,     3.25646,     4.41869,     0.92273,     0.92273
01/01/2022 01:33:00,                5520,     3.27921,     4.67714,     3.27913,     4.45191,     0.92357,     0.92357
01/01/2022 01:34:00,                5580,     3.30196,     4.71159,     3.30188,     4.48527,     0.92440,     0.92440
01/01/2022 01:35:00,                5640,     3.32480,     4.74618,     3.32472,     4.51877,     0.92524,     0.92524
01/01/2022 01:36:00,                5700,     3.34773,     4.78090,     3.34765,     4.55239,     0.92607,     0.92607
01/01/2022 01:37:00,                5760,     3.37073,     4.81575,     3.37066,     4.58615,     0.92691,     0.92691
01/01/2022 01:38:00,                5820,     3.39383,     4.85072,     3.39375,     4.62003,     0.92774,     0.92774
01/01/2022 01:39:00,                5880,     3.41700,     4.88582,     3.41692,     4.65405,     0.92858,     0.92858
01/01/2022 01:40:00,                5940,     3.44025,     4.92105,     3.44018,     4.68820,     0.92941,     0.92941
01/01/2022 01:41:00,                6000,     3.46359,     4.95640,     3.46351,     4.72247,     0.93025,     0.93025
01/01/2022 01:42:00,                6060,     3.48701,     4.99188,     3.48693,     4.75688,     0.93108,     0.93108
01/01/2022 01:43:00,                6120,     3.51051,     5.02749,     3.51043,     4.79141,     0.93192,     0.93192
01/01/2022 01:44:00,                6180,     3.53409,     5.06322,     3.53401,     4.82607,     0.93275,     0.93275
01/01/2022 01:45:00,                6240,     3.55774,     5.09907,     3.55767,     4.86086,     0.93359,     0.93359
01/01/2022 01:46:00,                6300,     3.58148,     5.13505,     3.58140,     4.89578,     0.93442,     0.93442
01/01/2022 01:47:00,                6360,     3.60530,     5.17115,     3.60522,     4.93082,     0.93526,     0.93526
01/01/2022 01:48:00,                6420,     3.62919,     5.20738,     3.62911,     4.96599,     0.93609,     0.93609
01/01/2022 01:49:00,                6480,     3.65316,     5.24372,     3.65309,     5.00128,     0.93693,     0.93693
01/01/2022 01:50:00,                6540,     3.67721,     5.28019,     3.67714,     5.03670,     0.93776,     0.93776
01/01/2022 01:51:00,                6600,     3.70134,     5.31678,     3.70126,     5.07224,     0.93860,     0.93860
01/01/2022 01:52:00,                6660,     3.72554,     5.35349,     3.72546,     5.10791,     0.93943,     0.93943
01/01/2022 01:53:00,                6720,     3.74983,     5.39033,     3.74975,     5.14371,     0.94027,     0.94027
01/01/2022 01:54:00,                6780,     3.77422,     5.42732,     3.77415,     5.17967,     0.94110,     0.94110
01/01/2022 01:55:00,                6840,     3.79869,     5.46443,     3.79862,     5.21575,     0.94194,     0.94194
01/01/2022 01:56:00,                6900,     3.82324,     5.50166,     3.82316,     5.25195,     0.94277,     0.94277
01/01/2022 01:57:00,                6960,     3.84786,     5.53901,     3.84778,     5.28827,     0.94361,     0.94361
01/01/2022 01:58:00,                7020,     3.87255,     5.57648,     3.87248,     5.32472,     0.94444,     0.94444
01/01/2022 01:59:00,                7080,     3.89732,     5.61407,     3.89725,     5.36129,     0.94528,     0.94528
01/01/2022 02:00:00,                7140,     3.92216,     5.65177,     3.92209,     5.39797,     0.94611,     0.94611
01/01/2022 02:01:00,                7200,     3.94707,     5.68959,     3.94700,     5.43478,     0.94695,     0.94695
01/01/2022 02:02:00,                7260,     3.97206,     5.72753,     3.97199,     5.47171,     0.94778,     0.94778
01/01/2022 02:03:00,                7320,     3.99712,     5.76558,     3.99704,     5.50876,     0.94862,     0.94862
01/01/2022 02:04:00,                7380,     4.02225,     5.80375,     4.02217,     5.54593,     0.94945,     0.94945
01/01/2022 02:05:00,                7440,     4.04745,     5.84203,     4.04737,     5.58322,     0.95029,     0.95029
01/01/2022 02:06:00,                7500,     4.07271,     5.88043,     4.07264,     5.62062,     0.95112,     0.95112
01/01/2022 02:07:00,                7560,     4.09805,     5.91894,     4.09798,     5.65814,     0.95196,     0.95196
