Time,Seconds,fm_ds,fm_us,gravity_ds,gravity_us,Node3,Node3.1
01/01/2022 01:00:00,                3540,     1.59098,    13.62811,     1.59090,    13.44056,     0.87877,     0.87878
01/01/2022 01:01:00,                3600,     1.61016,    13.65748,     1.61008,    13.46875,     0.88050,     0.88050
01/01/2022 01:02:00,                3660,     1.62981,    13.68737,     1.62973,    13.49747,     0.88192,     0.88193
01/01/2022 01:03:00,                3720,     1.64953,    13.71739,     1.64945,    13.52632,     0.88335,     0.88335
01/01/2022 01:04:00,                3780,     1.66933,    13.74754,     1.66925,    13.55529,     0.88477,     0.88478
01/01/2022 01:05:00,                3840,     1.68921,    13.77780,     1.68913,    13.58439,     0.88620,     0.88620
01/01/2022 01:06:00,                3900,     1.70917,    13.80820,     1.70909,    13.61362,     0.88762,     0.88763
01/01/2022 01:07:00,                3960,     1.72921,    13.83872,     1.72913,    13.64297,     0.88905,     0.88905
01/01/2022 01:08:00,                4020,     1.74932,    13.86935,     1.74924,    13.67245,     0.89047,     0.89048
01/01/2022 01:09:00,                4080,     1.76951,    13.90012,     1.76943,    13.70205,     0.89190,     0.89190
01/01/2022 01:10:00,                4140,     1.78978,    13.93100,     1.78970,    13.73177,     0.89332,     0.89333
01/01/2022 01:11:00,                4200,     1.81012,    13.96200,     1.81005,    13.76162,     0.89475,     0.89475
01/01/2022 01:12:00,                4260,     1.83054,    13.99313,     1.83046,    13.79159,     0.89617,     0.89618
01/01/2022 01:13:00,                4320,     1.85103,    14.02437,     1.85095,    13.82169,     0.89760,     0.89760
01/01/2022 01:14:00,                4380,     1.87159,    14.05574,     1.87152,    13.85190,     0.89902,     0.89903
01/01/2022 01:15:00,                4440,     1.89224,    14.08722,     1.89216,    13.88224,     0.90045,     0.90045
01/01/2022 01:16:00,                4500,     1.91298,    14.11886,     1.91291,    13.91273,     0.90187,     0.90187
01/01/2022 01:17:00,                4560,     1.93380,    14.15062,     1.93372,    13.94334,     0.90329,     0.90330
01/01/2022 01:18:00,                4620,     1.95469,    14.18249,     1.95461,    13.97407,     0.90472,     0.90472
01/01/2022 01:19:00,                4680,     1.97565,    14.21447,     1.97557,    14.00492,     0.90614,     0.90615
01/01/2022 01:20:00,                4740,     1.99668,    14.24657,     1.99660,    14.03588,     0.90757,     0.90757
01/01/2022 01:21:00,                4800,     2.01777,    14.27879,     2.01770,    14.06697,     0.90900,     0.90900
01/01/2022 01:22:00,                4860,     2.03894,    14.31111,     2.03886,    14.09816,     0.91042,     0.91042
01/01/2022 01:23:00,                4920,     2.06017,    14.34355,     2.06009,    14.12947,     0.91185,     0.91185
01/01/2022 01:24:00,                4980,     2.08147,    14.37611,     2.08139,    14.16090,     0.91327,     0.91328
01/01/2022 01:25:00,                5040,     2.10283,    14.40876,     2.10275,    14.19244,     0.91470,     0.91470
01/01/2022 01:26:00,                5100,     2.12426,    14.44154,     2.12418,    14.22409,     0.91612,     0.91613
01/01/2022 01:27:00,                5160,     2.14575,    14.47442,     2.14567,    14.25585,     0.91755,     0.91755
01/01/2022 01:28:00,                5220,     2.16730,    14.50741,     2.16723,    14.28772,     0.91897,     0.91898
01/01/2022 01:29:00,                5280,     2.18904,    14.54060,     2.18896,    14.31980,     0.92023,     0.92023
01/01/2022 01:30:00,                5340,     2.21145,    14.57454,     2.21137,    14.35263,     0.92106,     0.92106
01/01/2022 01:31:00,                5400,     2.23395,    14.60861,     2.23387,    14.38559,     0.92190,     0.92190
01/01/2022 01:32:00,                5460,     2.25654,    14.64281,     2.25646,    14.41869,     0.92273,     0.92273
01/01/2022 01:33:00,                5520,     2.27921,    14.67714,     2.27913,    14.45191,     0.92357,     0.92357
01/01/2022 01:34:00,                5580,     2.30196,    14.71159,     2.30188,    14.48527,     0.92440,     0.92440
01/01/2022 01:35:00,                5640,     2.32480,    14.74618,     2.32472,    14.51877,     0.92524,     0.92524
01/01/2022 01:36:00,                5700,     2.34773,    14.78090,     2.34765,    14.55239,     0.92607,     0.92607
01/01/2022 01:37:00,                5760,     2.37073,    14.81575,     2.37066,    14.58615,     0.92691,     0.92691
01/01/2022 01:38:00,                5820,     2.39383,    14.85072,     2.39375,    14.62003,     0.92774,     0.92774
01/01/2022 01:39:00,                5880,     2.41700,    14.88582,     2.41692,    14.65405,     0.92858,     0.92858
01/01/2022 01:40:00,                5940,     2.44025,    14.92105,     2.44018,    14.68820,     0.92941,     0.92941
01/01/2022 01:41:00,                6000,     2.46359,    14.95640,     2.46351,    14.72247,     0.93025,     0.93025
01/01/2022 01:42:00,                6060,     2.48701,    14.99188,     2.48693,    14.75688,     0.93108,     0.93108
01/01/2022 01:43:00,                6120,     2.51051,    15.02749,     2.51043,    14.79141,     0.93192,     0.93192
01/01/2022 01:44:00,                6180,     2.53409,    15.06322,     2.53401,    14.82607,     0.93275,     0.93275
01/01/2022 01:45:00,                6240,     2.55774,    15.09908,     2.55767,    14.86086,     0.93359,     0.93359
01/01/2022 01:46:00,                6300,     2.58148,    15.13505,     2.58140,    14.89578,     0.93442,     0.93442
01/01/2022 01:47:00,                6360,     2.60530,    15.17115,     2.60522,    14.93082,     0.93526,     0.93526
01/01/2022 01:48:00,                6420,     2.62919,    15.20738,     2.62911,    14.96599,     0.93609,     0.93609
01/01/2022 01:49:00,                6480,     2.65316,    15.24372,     2.65309,    15.00128,     0.93693,     0.93693
01/01/2022 01:50:00,                6540,     2.67721,    15.28019,     2.67714,    15.03670,     0.93776,     0.93776
01/01/2022 01:51:00,                6600,     2.70134,    15.31678,     2.70126,    15.07224,     0.93860,     0.93860
01/01/2022 01:52:00,                6660,     2.72554,    15.35349,     2.72546,    15.10791,     0.93943,     0.93943
01/01/2022 01:53:00,                6720,     2.74983,    15.39033,     2.74975,    15.14371,     0.94027,     0.94027
01/01/2022 01:54:00,                6780,     2.77422,    15.42732,     2.77415,    15.17967,     0.94110,     0.94110
01/01/2022 01:55:00,                6840,     2.79869,    15.46443,     2.79862,    15.21575,     0.94194,     0.94194
01/01/2022 01:56:00,                6900,     2.82324,    15.50166,     2.82316,    15.25195,     0.94277,     0.94277
01/01/2022 01:57:00,                6960,     2.84786,    15.53901,     2.84778,    15.28827,     0.94361,     0.94361
01/01/2022 01:58:00,                7020,     2.87255,    15.57648,     2.87248,    15.32472,     0.94444,     0.94444
01/01/2022 01:59:00,                7080,     2.89732,    15.61407,     2.89725,    15.36129,     0.94528,     0.94528
01/01/2022 02:00:00,                7140,     2.92216,    15.65177,     2.92209,    15.39797,     0.94611,     0.94611
01/01/2022 02:01:00,                7200,     2.94707,    15.68959,     2.94700,    15.43478,     0.94695,     0.94695
01/01/2022 02:02:00,                7260,     2.97206,    15.72753,     2.97199,    15.47171,     0.94778,     0.94778
