Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:18:00,                4620,     4.09667,     3.97407,     2.95461,     2.95464
01/01/2022 01:19:00,                4680,     4.12853,     4.00492,     2.97557,     2.97560
01/01/2022 01:20:00,                4740,     4.16052,     4.03588,     2.99660,     2.99663
01/01/2022 01:21:00,                4800,     4.19262,     4.06697,     3.01770,     3.01773
01/01/2022 01:22:00,                4860,     4.22484,     4.09816,     3.03886,     3.03889
01/01/2022 01:23:00,                4920,     4.25718,     4.12947,     3.06009,     3.06012
01/01/2022 01:24:00,                4980,     4.28963,     4.16090,     3.08139,     3.08142
01/01/2022 01:25:00,                5040,     4.32221,     4.19244,     3.10275,     3.10278
01/01/2022 01:26:00,                5100,     4.35490,     4.22409,     3.12418,     3.12421
01/01/2022 01:27:00,                5160,     4.38771,     4.25585,     3.14567,     3.14570
01/01/2022 01:28:00,                5220,     4.42063,     4.28772,     3.16723,     3.16726
01/01/2022 01:29:00,                5280,     4.45376,     4.31980,     3.18896,     3.18899
01/01/2022 01:30:00,                5340,     4.48764,     4.35263,     3.21137,     3.21141
01/01/2022 01:31:00,                5400,     4.52166,     4.38559,     3.23387,     3.23390
01/01/2022 01:32:00,                5460,     4.55582,     4.41868,     3.25646,     3.25649
01/01/2022 01:33:00,                5520,     4.59012,     4.45191,     3.27913,     3.27916
01/01/2022 01:34:00,                5580,     4.62455,     4.48527,     3.30188,     3.30192
01/01/2022 01:35:00,                5640,     4.65912,     4.51877,     3.32472,     3.32476
01/01/2022 01:36:00,                5700,     4.69382,     4.55239,     3.34765,     3.34768
01/01/2022 01:37:00,                5760,     4.72866,     4.58615,     3.37066,     3.37069
01/01/2022 01:38:00,                5820,     4.76363,     4.62003,     3.39375,     3.39378
01/01/2022 01:39:00,                5880,     4.79874,     4.65405,     3.41692,     3.41695
01/01/2022 01:40:00,                5940,     4.83398,     4.68820,     3.44018,     3.44021
01/01/2022 01:41:00,                6000,     4.86935,     4.72247,     3.46351,     3.46354
01/01/2022 01:42:00,                6060,     4.90486,     4.75688,     3.48693,     3.48696
01/01/2022 01:43:00,                6120,     4.94050,     4.79141,     3.51043,     3.51046
01/01/2022 01:44:00,                6180,     4.97627,     4.82607,     3.53401,     3.53404
